"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","AGE_BAND"
2023,"2023-05-01","2023-05-31","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",679,0,0,"Senior"
2023,"2023-05-01","2023-05-31","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",175,0,0,"Senior"
2023,"2023-05-01","2023-05-31","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",71,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","ACT","Major Cities of Australia","unknown","speed_fines","Mobile camera",23,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1242,0,8,"Young"
2023,"2023-05-01","2023-05-31","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",1892,0,11,"Adult"
2023,"2023-05-01","2023-05-31","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2093,0,3,"Mature"
2023,"2023-05-01","2023-05-31","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",518,0,0,"Senior"
2023,"2023-05-01","2023-05-31","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1606,0,39,"Young"
2023,"2023-05-01","2023-05-31","NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1940,0,17,"Adult"
2023,"2023-05-01","2023-05-31","NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1698,0,11,"Mature"
2023,"2023-05-01","2023-05-31","NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",239,0,0,"Senior"
2023,"2023-05-01","2023-05-31","NSW","Outer Regional Australia","17-25","speed_fines","Police issued",314,0,1,"Young"
2023,"2023-05-01","2023-05-31","NSW","Outer Regional Australia","26-39","speed_fines","Police issued",505,0,4,"Adult"
2023,"2023-05-01","2023-05-31","NSW","Outer Regional Australia","40-64","speed_fines","Police issued",655,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",189,0,0,"Senior"
2023,"2023-05-01","2023-05-31","NSW","Remote Australia","26-39","speed_fines","Police issued",24,0,0,"Adult"
2023,"2023-05-01","2023-05-31","NSW","Remote Australia","40-64","speed_fines","Police issued",38,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NSW","Unknown","40-64","speed_fines","Police issued",4,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NSW","Unknown","Unknown","speed_fines","Fixed camera",37527,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NSW","Unknown","Unknown","speed_fines","Mobile camera",3680,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NSW","Unknown","Unknown","speed_fines","Red light camera",19530,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NSW","Very Remote Australia","26-39","speed_fines","Police issued",4,0,0,"Adult"
2023,"2023-05-01","2023-05-31","NSW","Very Remote Australia","40-64","speed_fines","Police issued",1,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NT","Unknown","0-16","speed_fines","Mobile camera",1,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NT","Unknown","0-16","speed_fines","Red light camera",1,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NT","Unknown","17-25","speed_fines","Mobile camera",311,0,0,"Young"
2023,"2023-05-01","2023-05-31","NT","Unknown","17-25","speed_fines","Police issued",42,0,3,"Young"
2023,"2023-05-01","2023-05-31","NT","Unknown","17-25","speed_fines","Red light camera",104,0,0,"Young"
2023,"2023-05-01","2023-05-31","NT","Unknown","26-39","speed_fines","Mobile camera",830,0,0,"Adult"
2023,"2023-05-01","2023-05-31","NT","Unknown","26-39","speed_fines","Police issued",103,2,10,"Adult"
2023,"2023-05-01","2023-05-31","NT","Unknown","26-39","speed_fines","Red light camera",419,0,0,"Adult"
2023,"2023-05-01","2023-05-31","NT","Unknown","40-64","speed_fines","Mobile camera",1067,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NT","Unknown","40-64","speed_fines","Police issued",82,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NT","Unknown","40-64","speed_fines","Red light camera",532,0,0,"Mature"
2023,"2023-05-01","2023-05-31","NT","Unknown","65 and over","speed_fines","Mobile camera",297,0,0,"Senior"
2023,"2023-05-01","2023-05-31","NT","Unknown","65 and over","speed_fines","Police issued",10,1,2,"Senior"
2023,"2023-05-01","2023-05-31","NT","Unknown","65 and over","speed_fines","Red light camera",120,0,0,"Senior"
2023,"2023-05-01","2023-05-31","NT","Unknown","Unknown","speed_fines","Mobile camera",100,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","NT","Unknown","Unknown","speed_fines","Red light camera",35,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","SA","Unknown","17-25","speed_fines","Fixed camera",487,0,0,"Young"
2023,"2023-05-01","2023-05-31","SA","Unknown","17-25","speed_fines","Mobile camera",910,0,0,"Young"
2023,"2023-05-01","2023-05-31","SA","Unknown","17-25","speed_fines","Police issued",601,0,7,"Young"
2023,"2023-05-01","2023-05-31","SA","Unknown","26-39","speed_fines","Fixed camera",1311,0,0,"Adult"
2023,"2023-05-01","2023-05-31","SA","Unknown","26-39","speed_fines","Mobile camera",2279,0,0,"Adult"
2023,"2023-05-01","2023-05-31","SA","Unknown","26-39","speed_fines","Police issued",1115,3,12,"Adult"
2023,"2023-05-01","2023-05-31","SA","Unknown","40-64","speed_fines","Fixed camera",2506,0,0,"Mature"
2023,"2023-05-01","2023-05-31","SA","Unknown","40-64","speed_fines","Mobile camera",3762,0,0,"Mature"
2023,"2023-05-01","2023-05-31","SA","Unknown","40-64","speed_fines","Police issued",1441,1,8,"Mature"
2023,"2023-05-01","2023-05-31","SA","Unknown","65 and over","speed_fines","Fixed camera",941,0,0,"Senior"
2023,"2023-05-01","2023-05-31","SA","Unknown","65 and over","speed_fines","Mobile camera",1024,0,0,"Senior"
2023,"2023-05-01","2023-05-31","SA","Unknown","65 and over","speed_fines","Police issued",416,0,0,"Senior"
2023,"2023-05-01","2023-05-31","SA","Unknown","Unknown","speed_fines","Fixed camera",207,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","SA","Unknown","Unknown","speed_fines","Mobile camera",178,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","SA","Unknown","Unknown","speed_fines","Police issued",1,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","TAS","Unknown","0-16","speed_fines","Fixed or mobile camera",3,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","TAS","Unknown","17-25","speed_fines","Fixed or mobile camera",427,0,0,"Young"
2023,"2023-05-01","2023-05-31","TAS","Unknown","17-25","speed_fines","Police issued",324,0,9,"Young"
2023,"2023-05-01","2023-05-31","TAS","Unknown","26-39","speed_fines","Fixed or mobile camera",1188,0,0,"Adult"
2023,"2023-05-01","2023-05-31","TAS","Unknown","26-39","speed_fines","Police issued",539,0,18,"Adult"
2023,"2023-05-01","2023-05-31","TAS","Unknown","40-64","speed_fines","Fixed or mobile camera",1624,0,0,"Mature"
2023,"2023-05-01","2023-05-31","TAS","Unknown","40-64","speed_fines","Police issued",656,0,12,"Mature"
2023,"2023-05-01","2023-05-31","TAS","Unknown","65 and over","speed_fines","Fixed or mobile camera",548,0,0,"Senior"
2023,"2023-05-01","2023-05-31","TAS","Unknown","65 and over","speed_fines","Police issued",181,0,2,"Senior"
2023,"2023-05-01","2023-05-31","TAS","Unknown","Unknown","speed_fines","Fixed or mobile camera",8,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","17-25","speed_fines","Fixed camera",105,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","17-25","speed_fines","Mobile camera",497,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","17-25","speed_fines","Police issued",611,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","26-39","speed_fines","Fixed camera",432,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","26-39","speed_fines","Mobile camera",1829,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1213,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","40-64","speed_fines","Fixed camera",814,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","40-64","speed_fines","Mobile camera",2971,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","40-64","speed_fines","Police issued",1523,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","65 and over","speed_fines","Fixed camera",350,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","65 and over","speed_fines","Mobile camera",1364,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","65 and over","speed_fines","Police issued",397,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","Unknown","speed_fines","Fixed camera",585,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Inner Regional Australia","Unknown","speed_fines","Mobile camera",1578,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","17-25","speed_fines","Fixed camera",2469,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","17-25","speed_fines","Mobile camera",1946,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","17-25","speed_fines","Police issued",873,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","26-39","speed_fines","Fixed camera",9869,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","26-39","speed_fines","Mobile camera",8041,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","26-39","speed_fines","Police issued",1609,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","40-64","speed_fines","Fixed camera",16348,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","40-64","speed_fines","Mobile camera",13688,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","40-64","speed_fines","Police issued",1749,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","65 and over","speed_fines","Fixed camera",4888,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","65 and over","speed_fines","Mobile camera",3967,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","65 and over","speed_fines","Police issued",326,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","Unknown","speed_fines","Fixed camera",10639,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Major Cities of Australia","Unknown","speed_fines","Mobile camera",6921,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","17-25","speed_fines","Mobile camera",75,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","17-25","speed_fines","Police issued",107,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","26-39","speed_fines","Fixed camera",6,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","26-39","speed_fines","Mobile camera",299,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","26-39","speed_fines","Police issued",187,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","40-64","speed_fines","Mobile camera",556,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","40-64","speed_fines","Police issued",238,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","65 and over","speed_fines","Fixed camera",7,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","65 and over","speed_fines","Mobile camera",287,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","65 and over","speed_fines","Police issued",64,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","Unknown","speed_fines","Fixed camera",19,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Outer Regional Australia","Unknown","speed_fines","Mobile camera",331,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Remote Australia","17-25","speed_fines","Police issued",1,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Remote Australia","26-39","speed_fines","Police issued",6,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Unknown","17-25","speed_fines","Mobile camera",51,0,0,"Young"
2023,"2023-05-01","2023-05-31","VIC","Unknown","26-39","speed_fines","Fixed camera",180,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Unknown","26-39","speed_fines","Mobile camera",152,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Unknown","26-39","speed_fines","Police issued",14,0,0,"Adult"
2023,"2023-05-01","2023-05-31","VIC","Unknown","40-64","speed_fines","Fixed camera",258,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Unknown","40-64","speed_fines","Mobile camera",207,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Unknown","40-64","speed_fines","Police issued",20,0,0,"Mature"
2023,"2023-05-01","2023-05-31","VIC","Unknown","65 and over","speed_fines","Fixed camera",72,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Unknown","65 and over","speed_fines","Mobile camera",106,0,0,"Senior"
2023,"2023-05-01","2023-05-31","VIC","Unknown","Unknown","speed_fines","Fixed camera",147,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","VIC","Unknown","Unknown","speed_fines","Mobile camera",93,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","WA","Unknown","0-16","speed_fines","Fixed camera",1,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","WA","Unknown","0-16","speed_fines","Unknown",0,0,1,"Unknown"
2023,"2023-05-01","2023-05-31","WA","Unknown","17-25","speed_fines","Average speed camera",218,0,0,"Young"
2023,"2023-05-01","2023-05-31","WA","Unknown","17-25","speed_fines","Fixed camera",866,0,0,"Young"
2023,"2023-05-01","2023-05-31","WA","Unknown","17-25","speed_fines","Mobile camera",4485,0,0,"Young"
2023,"2023-05-01","2023-05-31","WA","Unknown","17-25","speed_fines","Police issued",787,0,0,"Young"
2023,"2023-05-01","2023-05-31","WA","Unknown","17-25","speed_fines","Red light camera",871,0,0,"Young"
2023,"2023-05-01","2023-05-31","WA","Unknown","17-25","speed_fines","Unknown",0,0,18,"Young"
2023,"2023-05-01","2023-05-31","WA","Unknown","26-39","speed_fines","Average speed camera",409,0,0,"Adult"
2023,"2023-05-01","2023-05-31","WA","Unknown","26-39","speed_fines","Fixed camera",2950,0,0,"Adult"
2023,"2023-05-01","2023-05-31","WA","Unknown","26-39","speed_fines","Mobile camera",10393,0,0,"Adult"
2023,"2023-05-01","2023-05-31","WA","Unknown","26-39","speed_fines","Police issued",1524,0,0,"Adult"
2023,"2023-05-01","2023-05-31","WA","Unknown","26-39","speed_fines","Red light camera",3091,0,0,"Adult"
2023,"2023-05-01","2023-05-31","WA","Unknown","26-39","speed_fines","Unknown",0,2,48,"Adult"
2023,"2023-05-01","2023-05-31","WA","Unknown","40-64","speed_fines","Average speed camera",504,0,0,"Mature"
2023,"2023-05-01","2023-05-31","WA","Unknown","40-64","speed_fines","Fixed camera",4226,0,0,"Mature"
2023,"2023-05-01","2023-05-31","WA","Unknown","40-64","speed_fines","Mobile camera",15404,0,0,"Mature"
2023,"2023-05-01","2023-05-31","WA","Unknown","40-64","speed_fines","Police issued",1756,0,0,"Mature"
2023,"2023-05-01","2023-05-31","WA","Unknown","40-64","speed_fines","Red light camera",6253,0,0,"Mature"
2023,"2023-05-01","2023-05-31","WA","Unknown","40-64","speed_fines","Unknown",0,0,50,"Mature"
2023,"2023-05-01","2023-05-31","WA","Unknown","65 and over","speed_fines","Average speed camera",95,0,0,"Senior"
2023,"2023-05-01","2023-05-31","WA","Unknown","65 and over","speed_fines","Fixed camera",1038,0,0,"Senior"
2023,"2023-05-01","2023-05-31","WA","Unknown","65 and over","speed_fines","Mobile camera",3762,0,0,"Senior"
2023,"2023-05-01","2023-05-31","WA","Unknown","65 and over","speed_fines","Police issued",351,0,0,"Senior"
2023,"2023-05-01","2023-05-31","WA","Unknown","65 and over","speed_fines","Red light camera",1630,0,0,"Senior"
2023,"2023-05-01","2023-05-31","WA","Unknown","65 and over","speed_fines","Unknown",0,0,6,"Senior"
2023,"2023-05-01","2023-05-31","WA","Unknown","Unknown","speed_fines","Average speed camera",5,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","WA","Unknown","Unknown","speed_fines","Fixed camera",9,0,0,"Unknown"
2023,"2023-05-01","2023-05-31","WA","Unknown","Unknown","speed_fines","Red light camera",10,0,0,"Unknown"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","17-25","speed_fines","Fixed camera",452,0,0,"Young"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",176,0,0,"Young"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","17-25","speed_fines","Police issued",42,0,0,"Young"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1108,0,0,"Adult"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",404,0,0,"Adult"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","26-39","speed_fines","Police issued",47,0,0,"Adult"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",1805,0,0,"Mature"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","40-64","speed_fines","Mobile camera",558,0,0,"Mature"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",527,0,0,"Senior"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",203,0,0,"Senior"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",72,0,0,"Unknown"
2023,"2023-06-01","2023-06-30","ACT","Major Cities of Australia","unknown","speed_fines","Mobile camera",21,0,0,"Unknown"
2023,"2023-06-01","2023-06-30","NSW","Inner Regional Australia","0-16","speed_fines","Police issued",2,0,2,"Unknown"
2023,"2023-06-01","2023-06-30","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1586,0,12,"Young"
2023,"2023-06-01","2023-06-30","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2494,0,10,"Adult"
2023,"2023-06-01","2023-06-30","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2557,0,7,"Mature"
2023,"2023-06-01","2023-06-30","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",577,0,0,"Senior"
2023,"2023-06-01","2023-06-30","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",2304,0,36,"Young"
